fecha,estacion,comuna,zona_geografica,tipo_estacion,mp2_5_mean,mp2_5_max,mp10_mean,mp10_max,o3_mean,o3_max,temperatura_mean,humedad_mean,presion_mean,viento_mean,direccion_viento,radiacion_mean,isoterma_0_mean,precipitacion_sum,precipitacion_max,prop_inversion,dia_semana,es_finde,es_festivo,periodo_gec,tipo_dia,estacion_anio,temporada_critica,nivel_socioeconomico,calidad_aire_mp25,calidad_aire_mp10,nivel_contaminacion,estaciones_en_episodio,critico_mp25_dia,critico_mp10_dia,mala_calidad_mp25
2022-01-08,Talagante,Talagante,Poniente,Suburbana,15.79,45.6,38.17,94.0,38.0,110.1,22.48,55.33,1016.67,3.06,227.11,443.22,4096.29,0.0,0.0,0.42,5,1,0,0,Fin de semana,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-01-09,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,16.77,38.7,38.43,74.6,38.93,102.6,22.45,55.97,1015.94,2.6,226.94,434.57,4067.17,0.0,0.0,0.29,6,1,0,0,Fin de semana,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-09,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,20.67,42.8,45.55,78.9,38.13,102.6,22.63,57.76,1015.53,2.82,213.81,417.38,4141.42,0.0,0.0,0.42,6,1,0,0,Fin de semana,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-09,El Bosque,El Bosque,Sur,Urbana de fondo,15.13,43.7,35.05,78.9,39.87,118.7,22.12,58.78,1016.61,3.4,218.55,430.35,3958.83,0.2,0.2,0.38,6,1,0,0,Fin de semana,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-09,Independencia,Independencia,Centro,Urbana de tráfico,17.65,51.0,39.62,88.8,41.53,120.5,22.0,57.5,1016.1,2.53,226.29,418.58,3971.67,0.0,0.0,0.29,6,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-09,La Florida,La Florida,Sur,Urbana de fondo,14.23,34.9,33.71,62.4,37.2,102.6,22.33,56.96,1016.65,2.56,218.71,441.3,4066.92,0.0,0.0,0.17,6,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-09,Las Condes,Las Condes,Oriente,Urbana de fondo,7.65,25.4,23.52,53.7,37.63,105.0,21.94,57.68,1016.27,2.8,223.55,434.39,4082.08,0.0,0.0,0.25,6,1,0,0,Fin de semana,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-09,Providencia,Providencia,Oriente,Urbana de tráfico,11.13,28.7,28.13,64.0,38.54,105.8,22.5,56.12,1016.7,2.35,228.22,414.62,4110.38,4.2,4.2,0.42,6,1,0,0,Fin de semana,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-09,Pudahuel,Pudahuel,Poniente,Suburbana,17.78,47.8,40.61,87.2,36.95,98.1,21.85,59.32,1016.63,3.04,225.71,443.32,4009.04,0.0,0.0,0.38,6,1,0,0,Fin de semana,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-09,Puente Alto,Puente Alto,Sur,Suburbana,18.02,47.8,39.63,86.0,42.4,112.9,22.02,56.94,1017.08,2.95,225.25,436.91,4164.12,0.0,0.0,0.38,6,1,0,0,Fin de semana,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-01-09,Quilicura,Quilicura,Norte,Urbana de tráfico,18.56,52.5,39.62,85.8,36.45,99.3,21.95,57.79,1016.25,2.42,233.61,415.71,3972.0,0.0,0.0,0.21,6,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-09,Talagante,Talagante,Poniente,Suburbana,15.04,31.6,33.89,58.6,39.1,103.9,21.81,56.1,1015.94,2.24,227.08,420.21,3956.71,0.0,0.0,0.25,6,1,0,0,Fin de semana,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-01-10,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,18.55,46.7,43.82,92.3,38.98,102.7,21.65,55.31,1016.97,3.09,229.08,436.74,4007.92,0.0,0.0,0.29,0,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-10,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,27.0,56.3,55.23,108.6,38.44,97.1,21.7,54.91,1016.77,2.41,219.53,426.58,4061.38,0.0,0.0,0.17,0,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2022-01-10,El Bosque,El Bosque,Sur,Urbana de fondo,22.4,46.3,44.88,81.6,39.88,109.6,22.14,55.51,1018.7,2.8,229.56,418.5,4040.67,0.0,0.0,0.21,0,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-10,Independencia,Independencia,Centro,Urbana de tráfico,21.5,51.1,45.84,93.0,39.52,99.9,21.65,55.81,1017.21,2.45,229.08,436.43,3923.92,0.0,0.0,0.33,0,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-10,La Florida,La Florida,Sur,Urbana de fondo,18.88,41.6,41.02,82.6,39.62,111.8,21.37,57.26,1016.31,2.68,224.4,413.96,3882.0,0.0,0.0,0.42,0,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-10,Las Condes,Las Condes,Oriente,Urbana de fondo,7.94,25.8,23.68,54.2,37.79,120.0,22.67,54.15,1017.2,2.98,234.56,423.54,4086.83,0.0,0.0,0.33,0,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-10,Providencia,Providencia,Oriente,Urbana de tráfico,12.12,35.8,30.09,65.8,40.64,106.2,22.31,58.33,1017.06,2.74,228.19,426.54,4138.04,0.0,0.0,0.5,0,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-10,Pudahuel,Pudahuel,Poniente,Suburbana,23.12,52.9,49.05,94.6,34.44,101.8,21.47,59.35,1018.38,2.74,237.22,375.43,3930.17,5.9,5.9,0.33,0,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-10,Puente Alto,Puente Alto,Sur,Suburbana,23.12,40.5,49.38,77.7,38.4,117.5,21.99,54.89,1018.1,2.51,230.53,417.21,4076.5,0.0,0.0,0.29,0,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-01-10,Quilicura,Quilicura,Norte,Urbana de tráfico,26.84,55.9,53.65,108.0,38.06,112.7,21.6,56.55,1017.56,2.12,230.26,407.54,4025.92,0.0,0.0,0.42,0,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
2022-01-10,Talagante,Talagante,Poniente,Suburbana,23.16,60.0,47.06,101.4,39.35,119.6,22.14,55.1,1017.67,2.02,238.31,437.3,4016.12,0.0,0.0,0.29,0,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-01-11,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,21.97,44.1,46.74,81.9,31.15,107.2,22.43,55.73,1016.62,2.53,228.86,372.7,4071.17,0.0,0.0,0.17,1,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-11,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,21.1,50.0,48.6,95.0,37.93,108.7,21.58,55.2,1017.7,2.84,224.36,390.22,4003.92,0.0,0.0,0.25,1,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-11,El Bosque,El Bosque,Sur,Urbana de fondo,27.35,57.3,56.84,102.2,36.54,106.7,21.99,59.04,1016.39,2.36,221.43,428.35,3984.38,0.0,0.0,0.46,1,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2022-01-11,Independencia,Independencia,Centro,Urbana de tráfico,21.28,51.9,44.57,92.1,41.44,102.0,22.28,54.64,1017.82,2.7,229.42,411.42,4103.42,0.0,0.0,0.29,1,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-11,La Florida,La Florida,Sur,Urbana de fondo,20.94,48.6,44.67,96.6,39.83,105.7,22.24,57.6,1017.11,2.49,223.28,416.21,4102.42,0.0,0.0,0.42,1,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-11,Las Condes,Las Condes,Oriente,Urbana de fondo,11.31,29.3,28.98,61.5,38.8,109.5,22.48,56.52,1017.01,2.64,221.54,418.04,4172.17,0.0,0.0,0.46,1,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-11,Providencia,Providencia,Oriente,Urbana de tráfico,13.17,31.5,30.0,57.9,33.17,101.0,22.0,56.98,1017.85,2.08,227.82,363.23,4033.75,0.0,0.0,0.33,1,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-11,Pudahuel,Pudahuel,Poniente,Suburbana,22.69,53.6,47.44,103.0,39.05,104.6,21.68,56.95,1015.26,2.56,226.51,418.67,3998.42,0.1,0.1,0.21,1,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-11,Puente Alto,Puente Alto,Sur,Suburbana,23.49,56.9,49.24,109.6,40.35,106.0,21.45,55.08,1017.83,1.95,226.63,413.62,3920.17,2.9,2.9,0.17,1,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-01-11,Quilicura,Quilicura,Norte,Urbana de tráfico,27.65,54.3,57.67,105.0,41.33,101.3,21.15,57.25,1016.66,2.49,221.13,418.46,3920.33,0.0,0.0,0.42,1,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
2022-01-11,Talagante,Talagante,Poniente,Suburbana,18.95,44.3,40.49,82.0,40.27,115.0,21.7,57.99,1016.82,2.21,218.12,420.25,3983.75,0.0,0.0,0.21,1,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-01-12,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,18.68,63.6,43.39,123.3,39.95,103.0,22.36,56.22,1017.12,2.46,232.23,414.17,4104.0,0.0,0.0,0.21,2,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-12,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,21.56,44.1,46.09,81.9,39.39,113.2,21.36,56.08,1016.63,2.84,225.48,405.25,3938.21,0.0,0.0,0.21,2,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-12,El Bosque,El Bosque,Sur,Urbana de fondo,28.22,54.1,58.75,98.9,34.55,108.1,22.34,57.19,1016.4,2.17,217.95,377.23,4006.42,0.0,0.0,0.42,2,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2022-01-12,Independencia,Independencia,Centro,Urbana de tráfico,17.39,52.0,37.43,93.8,41.44,109.7,21.98,56.64,1016.81,2.84,227.76,430.0,4092.46,0.0,0.0,0.33,2,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-12,La Florida,La Florida,Sur,Urbana de fondo,20.5,65.9,43.1,113.2,40.3,100.9,21.7,59.67,1017.16,2.48,224.46,437.91,3974.29,0.0,0.0,0.42,2,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-12,Las Condes,Las Condes,Oriente,Urbana de fondo,7.72,24.2,21.93,56.0,39.59,110.5,21.86,56.13,1015.91,2.35,223.51,411.79,3963.67,0.0,0.0,0.29,2,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-12,Providencia,Providencia,Oriente,Urbana de tráfico,11.06,32.7,28.15,59.3,38.66,96.5,21.65,54.75,1016.78,2.69,227.46,407.96,3971.25,0.0,0.0,0.25,2,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-12,Pudahuel,Pudahuel,Poniente,Suburbana,26.77,51.3,53.7,94.3,37.32,106.2,21.66,57.4,1016.66,1.94,227.46,411.88,4007.54,0.0,0.0,0.25,2,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,0
2022-01-12,Puente Alto,Puente Alto,Sur,Suburbana,22.16,59.6,46.18,99.1,38.4,105.0,22.43,57.68,1017.96,2.39,227.74,424.65,4096.96,0.0,0.0,0.25,2,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-01-12,Quilicura,Quilicura,Norte,Urbana de tráfico,20.28,47.9,44.15,81.4,40.71,108.3,22.06,54.48,1017.2,2.94,219.42,417.62,4062.62,0.0,0.0,0.38,2,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-12,Talagante,Talagante,Poniente,Suburbana,22.12,41.2,48.06,84.6,39.32,120.2,22.15,53.69,1017.08,2.19,211.14,417.42,4089.88,0.0,0.0,0.25,2,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-01-13,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,19.05,61.8,44.36,122.5,39.28,119.0,21.99,57.3,1015.84,2.6,224.89,408.58,4095.38,0.0,0.0,0.21,3,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-13,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,31.77,61.8,65.05,118.2,33.95,106.7,21.88,56.51,1016.16,2.24,232.18,400.0,4040.0,1.9,1.9,0.38,3,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2022-01-13,El Bosque,El Bosque,Sur,Urbana de fondo,28.61,54.4,58.18,107.0,38.32,108.5,22.39,58.09,1017.36,2.18,221.39,415.42,4191.42,0.0,0.0,0.42,3,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2022-01-13,Independencia,Independencia,Centro,Urbana de tráfico,19.28,52.2,42.55,102.9,37.38,106.4,22.14,59.54,1016.65,2.82,231.72,418.58,4118.21,0.0,0.0,0.29,3,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-13,La Florida,La Florida,Sur,Urbana de fondo,21.11,56.4,44.91,93.1,38.33,103.9,22.32,54.78,1017.84,2.23,234.67,425.17,4147.25,0.0,0.0,0.33,3,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-13,Las Condes,Las Condes,Oriente,Urbana de fondo,11.13,40.5,28.61,79.8,37.97,97.5,21.83,55.22,1016.35,2.48,223.95,410.29,4038.08,0.0,0.0,0.29,3,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-13,Providencia,Providencia,Oriente,Urbana de tráfico,11.95,40.7,30.12,74.4,32.57,97.8,21.41,55.77,1017.43,2.72,223.97,376.57,3945.71,0.0,0.0,0.46,3,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-13,Pudahuel,Pudahuel,Poniente,Suburbana,23.02,53.1,46.7,84.0,39.03,107.4,21.25,57.97,1017.03,2.44,216.18,400.55,3984.71,0.0,0.0,0.08,3,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-13,Puente Alto,Puente Alto,Sur,Suburbana,23.9,55.1,52.88,105.6,40.19,101.1,22.02,55.79,1017.63,2.65,227.78,409.46,3946.88,0.0,0.0,0.42,3,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-01-13,Quilicura,Quilicura,Norte,Urbana de tráfico,21.53,55.9,46.36,104.1,42.55,97.1,22.58,59.5,1016.08,2.84,229.04,419.0,4058.88,0.0,0.0,0.33,3,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-13,Talagante,Talagante,Poniente,Suburbana,19.34,44.0,41.95,81.1,39.46,104.6,21.49,58.33,1017.13,2.3,220.29,421.79,3992.42,0.0,0.0,0.29,3,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-01-14,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,22.52,57.4,47.07,106.9,40.97,113.8,21.53,53.38,1018.09,2.68,227.02,411.58,3939.75,0.0,0.0,0.42,4,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-14,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,27.76,71.2,55.29,123.7,39.92,107.1,21.49,58.01,1017.09,2.51,237.37,452.18,4025.33,0.0,0.0,0.5,4,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2022-01-14,El Bosque,El Bosque,Sur,Urbana de fondo,31.17,58.7,61.32,107.4,40.19,106.6,21.89,56.38,1016.53,2.54,211.55,409.54,4000.25,0.0,0.0,0.58,4,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2022-01-14,Independencia,Independencia,Centro,Urbana de tráfico,24.13,54.5,50.08,94.5,41.5,97.4,22.38,58.3,1016.92,2.53,216.46,410.58,4121.75,0.0,0.0,0.46,4,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-14,La Florida,La Florida,Sur,Urbana de fondo,16.3,42.6,37.25,86.6,40.54,109.3,22.45,55.01,1017.6,2.61,230.65,415.08,4054.46,0.0,0.0,0.17,4,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-14,Las Condes,Las Condes,Oriente,Urbana de fondo,6.32,28.5,19.61,54.1,38.73,111.9,22.0,55.23,1016.76,2.38,230.5,418.35,4063.38,0.0,0.0,0.12,4,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-14,Providencia,Providencia,Oriente,Urbana de tráfico,10.13,29.7,28.35,61.1,38.26,103.0,22.5,52.12,1016.5,3.42,227.82,384.74,4059.96,0.0,0.0,0.38,4,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-14,Pudahuel,Pudahuel,Poniente,Suburbana,25.7,62.2,54.19,107.1,31.15,88.4,21.5,56.04,1017.4,2.57,220.11,319.64,4026.08,0.0,0.0,0.38,4,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,0
2022-01-14,Puente Alto,Puente Alto,Sur,Suburbana,25.56,70.7,50.89,115.8,38.32,110.2,21.82,54.73,1016.72,2.58,223.93,435.13,4001.67,0.0,0.0,0.5,4,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Medio,0,0,0,0
2022-01-14,Quilicura,Quilicura,Norte,Urbana de tráfico,23.91,60.9,47.58,98.8,39.07,99.9,22.13,54.26,1016.9,2.42,228.11,405.67,3993.92,0.0,0.0,0.25,4,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-14,Talagante,Talagante,Poniente,Suburbana,17.53,42.3,39.4,83.9,40.39,106.2,21.56,56.32,1017.73,2.36,229.73,413.17,4045.58,0.0,0.0,0.21,4,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-01-15,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,16.83,31.4,37.22,60.3,38.16,106.0,21.86,56.97,1016.91,2.29,235.04,412.5,4079.38,0.0,0.0,0.33,5,1,0,0,Fin de semana,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-15,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,23.66,50.3,48.92,89.7,38.53,104.8,21.91,57.91,1017.62,2.04,226.89,412.96,3952.83,0.0,0.0,0.29,5,1,0,0,Fin de semana,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-15,El Bosque,El Bosque,Sur,Urbana de fondo,22.39,36.4,47.4,78.0,38.82,94.8,21.99,53.39,1016.61,2.05,232.9,405.75,4048.67,0.0,0.0,0.25,5,1,0,0,Fin de semana,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-15,Independencia,Independencia,Centro,Urbana de tráfico,19.49,50.2,41.33,94.6,38.62,94.3,22.19,56.75,1016.28,2.56,224.42,409.54,4072.75,0.0,0.0,0.33,5,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-15,La Florida,La Florida,Sur,Urbana de fondo,15.34,46.8,35.31,81.4,37.66,101.5,22.38,55.62,1017.52,2.43,235.95,412.58,4076.75,0.0,0.0,0.29,5,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-15,Las Condes,Las Condes,Oriente,Urbana de fondo,9.0,33.8,25.11,67.5,40.02,111.3,21.93,55.61,1016.62,2.88,239.11,413.33,4074.71,0.0,0.0,0.42,5,1,0,0,Fin de semana,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-15,Providencia,Providencia,Oriente,Urbana de tráfico,7.18,31.0,21.22,53.3,37.52,97.9,21.42,56.38,1017.64,3.02,225.34,411.75,3942.38,0.0,0.0,0.21,5,1,0,0,Fin de semana,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-15,Pudahuel,Pudahuel,Poniente,Suburbana,24.55,44.7,49.61,79.4,38.11,104.8,22.16,57.12,1017.53,1.85,238.75,412.29,4170.0,6.0,6.0,0.38,5,1,0,0,Fin de semana,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-15,Puente Alto,Puente Alto,Sur,Suburbana,20.06,43.0,42.56,74.6,39.07,107.3,21.52,57.56,1017.28,2.22,217.35,428.52,4018.79,0.0,0.0,0.25,5,1,0,0,Fin de semana,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-01-15,Quilicura,Quilicura,Norte,Urbana de tráfico,20.95,45.0,45.54,80.8,35.05,102.4,21.28,56.89,1016.99,2.32,222.24,378.78,3948.83,0.0,0.0,0.33,5,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-15,Talagante,Talagante,Poniente,Suburbana,15.44,38.6,35.17,70.9,38.84,105.1,21.57,56.13,1016.3,2.41,214.92,421.3,4020.67,0.0,0.0,0.25,5,1,0,0,Fin de semana,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-01-16,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,21.1,38.9,45.7,74.3,40.38,98.3,22.39,53.36,1018.51,2.57,221.84,409.54,4094.92,0.0,0.0,0.46,6,1,0,0,Fin de semana,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-16,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,22.87,45.6,48.08,84.7,41.08,101.8,22.57,58.62,1016.64,2.43,238.83,410.12,4070.79,0.0,0.0,0.42,6,1,0,0,Fin de semana,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-16,El Bosque,El Bosque,Sur,Urbana de fondo,18.42,41.1,40.37,79.6,39.59,109.2,21.96,57.08,1017.47,2.6,222.75,416.67,3966.42,0.0,0.0,0.21,6,1,0,0,Fin de semana,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-16,Independencia,Independencia,Centro,Urbana de tráfico,18.72,50.3,40.99,92.0,36.07,102.7,22.16,56.98,1016.5,2.08,233.57,415.17,3991.29,0.0,0.0,0.29,6,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-16,La Florida,La Florida,Sur,Urbana de fondo,16.36,38.2,37.9,81.1,33.6,107.7,21.84,53.66,1017.36,2.71,229.61,383.45,4069.08,0.0,0.0,0.46,6,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-16,Las Condes,Las Condes,Oriente,Urbana de fondo,12.48,33.7,29.86,68.3,38.68,107.6,21.9,56.77,1017.53,2.04,229.54,413.21,4072.33,5.7,5.7,0.38,6,1,0,0,Fin de semana,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-16,Providencia,Providencia,Oriente,Urbana de tráfico,12.82,38.9,30.35,71.3,40.1,116.6,21.16,55.48,1016.85,2.08,221.82,412.58,3967.79,0.0,0.0,0.33,6,1,0,0,Fin de semana,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-01-16,Pudahuel,Pudahuel,Poniente,Suburbana,20.24,43.0,43.7,82.4,40.93,99.3,22.25,55.64,1016.96,2.96,232.29,418.04,3987.88,0.0,0.0,0.33,6,1,0,0,Fin de semana,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-01-16,Puente Alto,Puente Alto,Sur,Suburbana,17.01,43.3,40.32,80.8,39.33,100.5,21.98,58.75,1016.06,2.52,222.8,416.38,4046.96,2.9,2.9,0.33,6,1,0,0,Fin de semana,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-01-16,Quilicura,Quilicura,Norte,Urbana de tráfico,16.55,53.0,39.24,103.0,38.07,113.6,22.43,56.15,1017.42,2.9,223.9,424.43,4079.88,0.0,0.0,0.29,6,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
